,host_response_time,host_response_rate,host_is_superhost,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,amenities_%
1744,1,100,0,51.21839,4.42216,4,1.0,2,3.0,110.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1745,1,100,0,51.20042,4.39066,2,1.0,1,1.0,93.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1746,1,100,0,51.221140000000005,4.40704,8,2.0,2,4.0,142.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1747,1,100,1,51.220009999999995,4.40948,2,1.0,1,2.0,65.00,97.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1748,1,100,0,51.22017,4.4259,4,2.0,3,5.0,67.00,60.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1749,1,100,0,51.22188,4.42434,5,2.0,3,5.0,67.00,60.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1750,1,100,0,51.21898,4.4373,5,2.0,3,5.0,67.00,80.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1751,1,100,0,51.21225,4.394,3,1.0,1,1.0,45.00,90.0,1,0,0,0,0,0,0,0,1,50.0
1752,1,100,1,51.22741,4.4187199999999995,2,1.0,1,1.0,50.00,97.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1753,1,100,0,51.23907,4.4369,2,1.0,1,1.0,24.00,76.0,0,0,1,0,0,0,0,0,1,7.142857142857142
1754,1,100,1,51.21918,4.40384,2,1.5,2,1.0,150.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1755,3,100,0,51.209140000000005,4.43283,2,1.0,1,1.0,59.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1756,0,0,0,51.22202,4.40246,2,1.0,1,1.0,100.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1757,1,100,0,51.23215,4.41193,2,1.0,1,1.0,115.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1758,1,100,0,51.23276,4.38774,2,1.5,1,1.0,69.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1759,1,100,1,51.20836,4.3898,4,1.0,2,3.0,120.00,96.0,1,0,0,0,0,0,0,0,1,64.28571428571429
1760,1,100,0,51.23128,4.4115400000000005,2,1.0,1,1.0,115.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1761,1,100,0,51.23046,4.41043,2,1.0,1,1.0,120.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1762,1,100,1,51.22674,4.420059999999999,2,1.0,1,1.0,50.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1763,0,0,0,51.22455,4.4166099999999995,2,1.0,1,1.0,155.00,0.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1764,0,0,0,51.22456,4.417619999999999,2,1.0,1,1.0,135.00,0.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1765,1,100,0,51.218379999999996,4.4234,4,1.0,1,4.0,35.00,87.0,0,0,1,0,0,0,0,0,1,50.0
1766,1,100,0,51.22033,4.40624,2,1.5,1,1.0,85.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1767,1,100,0,51.21727,4.42777,5,1.0,2,5.0,59.00,96.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1768,1,100,1,51.22723,4.4059099999999995,2,1.0,1,1.0,85.00,99.0,1,0,0,0,0,0,0,0,1,50.0
1769,1,100,1,51.2348,4.42242,2,1.0,1,1.0,44.00,98.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1770,1,100,0,51.21093,4.4223300000000005,3,1.5,1,2.0,77.00,95.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1771,1,100,1,51.22209,4.40121,2,1.0,1,1.0,75.00,97.0,1,0,0,0,0,0,0,0,1,50.0
1772,1,100,1,51.223040000000005,4.441730000000001,2,1.0,1,1.0,21.00,98.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1773,1,100,0,51.22052,4.41862,4,1.5,1,2.0,65.00,94.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1774,1,100,0,51.22586,4.4012,3,1.0,1,1.0,49.00,97.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1775,1,100,1,51.21171,4.407430000000001,2,1.0,0,1.0,55.00,96.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1776,1,100,1,51.22974,4.4244900000000005,3,1.0,0,2.0,54.00,90.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1777,4,33,0,51.21085,4.4246,4,1.0,2,2.0,80.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1778,1,100,0,51.22074,4.41863,2,1.0,1,1.0,75.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1779,1,100,0,51.22456,4.4218,2,1.0,1,1.0,52.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1780,1,100,0,51.218999999999994,4.43599,2,1.5,1,1.0,30.00,84.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1781,1,100,0,51.217459999999996,4.43537,2,1.5,1,1.0,40.00,80.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1782,1,100,1,51.19532,4.42133,4,1.5,2,3.0,45.00,99.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1783,2,80,0,51.22502,4.40589,2,1.0,1,1.0,85.00,80.0,0,1,0,0,0,0,0,0,1,42.857142857142854
1784,2,80,0,51.225570000000005,4.40426,2,1.0,1,1.0,150.00,100.0,0,1,0,0,0,0,0,0,1,42.857142857142854
1785,1,100,1,51.21803,4.3985199999999995,7,1.0,2,5.0,45.00,70.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1786,0,0,0,51.20923,4.4008,2,1.0,1,1.0,42.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1787,1,100,1,51.21107,4.44042,2,1.0,1,1.0,54.00,99.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1788,1,100,0,51.19899,4.39535,2,1.0,1,1.0,60.00,99.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1789,1,100,0,51.22217,4.44038,4,1.0,1,1.0,69.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1790,2,100,0,51.22201,4.43612,4,1.0,2,2.0,97.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1791,3,50,0,51.22064,4.39775,1,1.0,1,1.0,30.00,70.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1792,1,100,0,51.21,4.40559,2,1.0,1,1.0,95.00,93.0,1,0,0,0,0,0,0,0,1,50.0
1793,1,100,0,51.209340000000005,4.4282,2,1.0,1,2.0,102.00,80.0,0,1,0,0,0,0,0,0,1,42.857142857142854
1794,0,0,0,51.21487,4.42743,2,1.0,1,1.0,75.00,0.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1795,2,80,0,51.2239,4.4051599999999995,2,1.0,1,1.0,145.00,0.0,0,1,0,0,0,0,0,0,1,42.857142857142854
1796,1,100,0,51.16135,4.38837,2,1.0,1,1.0,37.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1797,1,100,1,51.21655,4.435219999999999,2,1.0,1,1.0,50.00,94.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1798,1,100,0,51.207770000000004,4.42863,7,1.0,4,5.0,75.00,89.0,1,0,0,0,0,0,0,0,1,50.0
1799,0,0,0,51.230990000000006,4.41005,2,1.0,1,1.0,300.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1800,1,100,0,51.20517,4.38877,2,1.0,1,1.0,50.00,93.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1801,1,92,0,51.22484,4.40219,2,1.0,1,2.0,90.00,90.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1802,3,100,0,51.20966,4.39853,2,1.0,1,1.0,55.00,89.0,1,0,0,0,0,0,0,0,1,50.0
1803,1,100,1,51.22085,4.40077,9,1.0,2,3.0,45.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1804,1,100,1,51.2192,4.39799,8,1.0,1,6.0,40.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1805,1,100,1,51.22117,4.40191,6,1.0,1,4.0,45.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1806,1,100,1,51.217209999999994,4.40489,10,1.5,1,5.0,45.00,73.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1807,1,100,1,51.22037,4.4093599999999995,9,1.0,1,3.0,35.00,84.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1808,1,100,1,51.21915,4.40881,9,1.0,1,4.0,38.00,93.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1809,2,90,0,51.222570000000005,4.43039,2,1.0,1,2.0,50.00,100.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1810,2,90,0,51.22087,4.43013,4,1.0,2,3.0,75.00,0.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1811,2,100,0,51.19184,4.39392,2,1.0,1,1.0,55.00,100.0,0,0,1,0,0,0,0,0,1,50.0
1812,1,100,0,51.21861,4.42589,10,1.0,3,2.0,180.00,90.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1813,1,100,0,51.21541,4.39435,3,1.0,1,2.0,95.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1814,1,100,0,51.20674,4.3954,1,1.0,1,1.0,19.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1815,1,100,0,51.21778,4.4185,4,1.5,1,1.0,70.00,94.0,1,0,0,0,0,0,0,0,1,50.0
1816,1,100,0,51.20851,4.42713,4,1.0,2,2.0,85.00,94.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1817,1,100,0,51.21778,4.4189,6,1.5,2,3.0,80.00,93.0,1,0,0,0,0,0,0,0,1,50.0
1818,2,90,0,51.22044,4.42899,2,1.0,1,1.0,50.00,80.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1819,2,90,0,51.182390000000005,4.39455,4,1.0,1,2.0,80.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1820,1,100,0,51.211090000000006,4.4239,3,1.5,1,2.0,45.00,92.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1821,1,100,0,51.22065,4.45606,2,1.0,1,1.0,60.00,96.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1822,1,100,0,51.20924,4.40228,2,1.0,1,1.0,70.00,87.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1823,1,100,0,51.21321,4.40899,3,0.5,1,1.0,60.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1824,1,100,0,51.22071,4.39893,2,1.0,0,1.0,59.00,85.0,1,0,0,0,0,0,0,0,1,50.0
1825,2,100,0,51.21908,4.44414,3,1.5,1,1.0,40.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1826,1,100,0,51.22208,4.4042900000000005,4,1.0,0,3.0,85.00,99.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1827,2,100,0,51.166109999999996,4.38736,2,1.0,1,1.0,60.00,90.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1828,2,100,0,51.2138,4.42283,2,1.0,0,1.0,65.00,93.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1829,2,90,0,51.22237,4.42821,2,1.0,1,2.0,55.00,60.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1830,2,100,0,51.18334,4.39312,2,1.0,1,1.0,69.00,95.0,1,0,0,0,0,0,0,0,1,64.28571428571429
1831,1,90,0,51.23339,4.40883,4,1.0,2,3.0,125.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1832,1,90,0,51.196870000000004,4.39895,2,1.0,0,1.0,48.00,97.0,0,0,1,0,0,0,0,0,1,7.142857142857142
1833,0,0,0,51.19617,4.41656,2,1.5,1,1.0,95.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1834,1,100,0,51.2138,4.43693,2,1.0,1,1.0,55.00,94.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1835,1,100,0,51.21863,4.43154,2,1.0,1,1.0,25.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1836,0,0,0,51.21978,4.40287,1,1.0,1,2.0,88.00,0.0,0,1,0,0,0,0,0,0,1,14.285714285714285
1837,1,100,0,51.22244,4.400119999999999,6,1.0,1,3.0,79.00,88.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1838,0,0,0,51.2203,4.40302,2,1.0,1,2.0,70.00,0.0,0,0,0,1,0,0,0,0,1,35.714285714285715
1839,1,100,0,51.21067,4.42251,6,1.5,3,5.0,99.00,98.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1840,3,100,0,51.22781,4.41599,3,1.0,1,2.0,47.00,90.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1841,1,100,0,51.22377,4.415,2,1.0,0,1.0,45.00,90.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1842,1,100,0,51.2022,4.401590000000001,2,1.5,1,1.0,90.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1843,1,100,1,51.21868,4.4092199999999995,4,1.0,2,4.0,45.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1844,1,100,0,51.19703,4.40433,2,1.0,1,1.0,40.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1845,1,100,0,51.22245,4.41737,4,1.0,0,2.0,59.00,93.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1846,1,85,1,51.22659,4.40382,4,1.0,2,3.0,250.00,95.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1847,2,100,1,51.22984,4.4068,4,1.0,2,2.0,180.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1848,4,29,0,51.17304,4.43045,1,1.0,1,1.0,40.00,0.0,0,0,1,0,0,0,0,0,1,50.0
1849,1,100,0,51.21224,4.43011,2,1.0,1,1.0,55.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1850,3,100,0,51.20906,4.40453,6,1.5,3,3.0,240.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1851,1,100,1,51.17954,4.42211,2,1.0,1,1.0,115.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1852,1,100,0,51.224920000000004,4.42359,2,1.0,0,1.0,60.00,97.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1853,1,100,0,51.20472,4.38888,1,1.0,0,1.0,50.00,100.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1854,1,100,0,51.23153,4.41268,2,1.5,1,1.0,90.00,100.0,1,0,0,0,0,0,0,0,1,64.28571428571429
1855,1,100,0,51.204409999999996,4.42669,2,1.0,1,2.0,60.00,0.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1856,1,100,0,51.2262,4.4575,3,1.5,1,2.0,55.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1857,1,100,0,51.22517,4.40102,2,1.0,1,1.0,75.00,97.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1858,1,100,0,51.21236,4.4485,2,1.0,1,2.0,80.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1859,1,100,0,51.21913,4.428,6,1.0,2,4.0,59.00,93.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1860,1,100,0,51.198609999999995,4.39695,2,1.0,0,1.0,49.00,93.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1861,1,100,1,51.21848,4.4077,4,1.0,2,6.0,45.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1862,1,100,0,51.21905,4.41905,4,1.5,1,2.0,70.00,97.0,1,0,0,0,0,0,0,0,1,50.0
1863,1,100,1,51.21888,4.40724,4,1.5,2,6.0,45.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1864,1,100,0,51.22403,4.4271,2,1.0,1,1.0,80.00,87.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1865,1,100,1,51.218779999999995,4.408919999999999,4,1.0,2,6.0,45.00,90.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1866,1,100,0,51.21783,4.42021,6,1.5,2,3.0,80.00,96.0,1,0,0,0,0,0,0,0,1,50.0
1867,1,91,0,51.21859,4.434769999999999,2,1.0,1,2.0,55.00,96.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1868,3,100,0,51.19672,4.4101,4,1.0,2,2.0,100.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1869,1,100,1,51.21873,4.40867,4,1.5,2,6.0,45.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1870,4,0,0,51.227090000000004,4.416580000000001,2,1.0,0,1.0,50.00,20.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1871,1,100,0,51.20647,4.45476,6,3.0,4,4.0,109.00,0.0,1,0,0,0,0,0,0,0,1,7.142857142857142
1872,1,100,0,51.20561,4.403230000000001,2,1.0,1,2.0,25.00,89.0,0,0,0,1,0,0,0,0,1,35.714285714285715
1873,1,100,0,51.21757,4.41846,4,1.5,1,2.0,65.00,90.0,1,0,0,0,0,0,0,0,1,50.0
1874,1,100,1,51.223440000000004,4.39851,12,1.5,2,7.0,255.00,97.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1875,3,75,0,51.20653,4.46329,5,1.0,3,3.0,58.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1876,0,0,0,51.2029,4.39842,2,1.0,1,1.0,159.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1877,1,100,0,51.21524,4.42823,2,1.0,1,1.0,50.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1878,0,0,0,51.185590000000005,4.37489,2,1.0,1,2.0,68.00,60.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1879,1,100,0,51.23229,4.42429,2,1.5,1,1.0,40.00,98.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1880,2,100,0,51.22083,4.41551,2,1.0,1,1.0,60.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1881,1,100,0,51.223890000000004,4.47581,2,1.0,1,1.0,50.00,97.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1882,4,0,0,51.225840000000005,4.40338,1,1.0,1,1.0,22.00,0.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1883,0,0,0,51.203720000000004,4.39764,6,1.0,3,4.0,129.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1884,3,67,0,51.190459999999995,4.37448,6,2.0,3,6.0,120.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1885,1,90,0,51.20275,4.40371,2,1.0,1,1.0,49.00,96.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1886,1,100,0,51.21979,4.4076699999999995,2,1.0,0,1.0,49.00,97.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1887,1,100,0,51.22036,4.4014,2,1.0,1,1.0,75.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1888,1,100,0,51.22312,4.40538,2,1.0,1,2.0,59.00,90.0,0,1,0,0,0,0,0,0,1,21.428571428571427
1889,1,100,0,51.218920000000004,4.41846,4,1.5,1,2.0,70.00,96.0,1,0,0,0,0,0,0,0,1,50.0
1890,1,100,0,51.2172,4.41974,6,1.5,2,3.0,80.00,88.0,1,0,0,0,0,0,0,0,1,50.0
1891,1,100,0,51.21917,4.42028,2,1.5,1,1.0,65.00,87.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1892,1,100,0,51.21928,4.423030000000001,3,1.0,0,2.0,59.00,100.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1893,0,0,0,51.207440000000005,4.3875,3,1.0,1,1.0,220.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1894,1,100,0,51.219570000000004,4.43002,5,1.0,1,1.0,75.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1895,1,100,0,51.23302,4.4086300000000005,3,1.0,1,2.0,150.00,93.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1896,1,100,0,51.20517,4.4105300000000005,2,1.0,1,1.0,120.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1897,2,100,0,51.205690000000004,4.40056,2,1.0,1,1.0,50.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1898,2,100,0,51.198679999999996,4.420059999999999,1,1.0,1,2.0,36.00,67.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1899,1,100,0,51.20442,4.42624,2,1.0,1,2.0,75.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1900,1,100,0,51.20619,4.41043,2,1.0,1,1.0,120.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1901,1,100,0,51.22482,4.41964,2,1.5,0,1.0,48.00,78.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1902,2,95,0,51.20145,4.42931,2,1.0,1,1.0,26.00,96.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1903,2,100,0,51.20766,4.428999999999999,4,1.0,1,2.0,75.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1904,1,100,1,51.19305,4.41105,4,1.0,1,2.0,67.00,94.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1905,1,100,1,51.2065,4.38923,4,1.0,2,2.0,75.00,98.0,1,0,0,0,0,0,0,0,1,50.0
1906,1,100,0,51.21151,4.46358,1,1.5,1,1.0,33.00,93.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1907,1,100,0,51.23107,4.4135599999999995,2,1.0,0,1.0,139.00,90.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1908,1,90,1,51.23278,4.41193,3,1.5,1,1.0,75.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1909,1,100,0,51.21587,4.3958699999999995,4,1.0,1,2.0,180.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1910,1,100,0,51.21212,4.452780000000001,1,1.0,1,1.0,30.00,20.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1911,1,100,0,51.21308,4.39046,4,1.5,2,2.0,85.00,80.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1912,1,100,0,51.19835,4.39161,4,1.0,1,1.0,99.00,70.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1913,1,100,0,51.22,4.40301,2,1.0,1,1.0,120.00,98.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1914,1,100,0,51.19749,4.39285,4,1.0,1,1.0,99.00,40.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1915,1,100,0,51.198879999999996,4.39119,4,1.0,1,1.0,99.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1916,1,100,0,51.19749,4.39268,4,1.0,1,1.0,99.00,20.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1917,2,100,0,51.21025,4.42532,2,1.0,1,1.0,120.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1918,1,99,0,51.21971,4.40876,4,1.0,2,6.0,45.00,93.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1919,1,100,0,51.22862,4.43135,2,1.5,1,1.0,49.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1920,2,100,0,51.2209,4.42601,2,1.0,2,2.0,14.00,90.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1921,1,100,0,51.19638,4.4105,8,1.5,3,5.0,249.00,80.0,1,0,0,0,0,0,0,0,1,50.0
1922,1,100,0,51.21705,4.42999,4,1.5,2,3.0,180.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1923,1,86,0,51.22459,4.46683,2,1.5,1,1.0,35.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1924,2,100,0,51.21464,4.4152,2,1.0,1,1.0,75.00,88.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1925,1,100,0,51.21887,4.43304,2,1.0,1,1.0,75.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1926,1,100,0,51.21882,4.364330000000001,2,1.0,1,2.0,25.00,98.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1927,0,0,0,51.1944,4.41499,2,1.0,1,0.0,70.00,0.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1928,1,100,0,51.226820000000004,4.41442,6,2.5,3,3.0,65.00,98.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1929,1,100,0,51.23117,4.40414,5,1.5,2,3.0,77.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1930,1,99,0,51.21901,4.4150599999999995,10,1.5,1,9.0,40.00,88.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1931,1,100,1,51.20657,4.39763,7,1.0,4,4.0,165.00,98.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1932,1,100,0,51.21942,4.39896,4,1.0,1,2.0,55.00,97.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1933,2,100,0,51.20797,4.39846,6,2.5,3,3.0,145.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1934,1,100,0,51.2129,4.42401,8,1.5,3,5.0,100.00,0.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1935,1,100,0,51.22181,4.42842,2,1.0,1,1.0,40.00,88.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1936,0,0,0,51.19301,4.41927,5,1.0,2,3.0,85.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1937,3,75,0,51.208420000000004,4.40079,2,1.0,1,1.0,77.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1938,1,100,0,51.23,4.41063,4,1.0,2,4.0,78.00,80.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1939,1,100,0,51.18233,4.38395,4,1.0,1,2.0,80.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1940,1,98,0,51.22368,4.4177800000000005,1,1.0,0,7.0,90.00,0.0,1,0,0,0,0,0,0,0,1,50.0
1941,1,99,0,51.22061,4.4015699999999995,4,1.0,0,1.0,69.00,84.0,1,0,0,0,0,0,0,0,1,50.0
1942,1,99,0,51.218740000000004,4.40356,4,1.0,0,2.0,78.00,83.0,1,0,0,0,0,0,0,0,1,50.0
1943,1,99,0,51.218959999999996,4.4032599999999995,4,1.0,0,2.0,88.00,80.0,1,0,0,0,0,0,0,0,1,50.0
1944,1,99,0,51.21852,4.40327,4,1.0,0,2.0,50.00,84.0,1,0,0,0,0,0,0,0,1,50.0
1945,1,99,0,51.21853,4.40331,4,1.0,0,1.0,78.00,73.0,1,0,0,0,0,0,0,0,1,50.0
1946,1,99,0,51.21987,4.40297,3,1.0,0,1.0,69.00,82.0,1,0,0,0,0,0,0,0,1,50.0
1947,1,99,0,51.219120000000004,4.40205,3,1.0,0,2.0,78.00,84.0,1,0,0,0,0,0,0,0,1,50.0
1948,1,99,0,51.21836,4.40166,4,1.0,0,2.0,50.00,75.0,1,0,0,0,0,0,0,0,1,50.0
1949,1,99,0,51.22007,4.403569999999999,3,1.0,0,2.0,99.00,70.0,1,0,0,0,0,0,0,0,1,50.0
1950,0,0,0,51.20498,4.41249,4,2.0,3,3.0,150.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1951,1,98,0,51.224990000000005,4.4175699999999996,7,1.5,0,0.0,110.00,97.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1952,3,100,0,51.204640000000005,4.39318,5,2.0,3,4.0,275.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1953,1,99,0,51.21736,4.41425,12,1.5,2,9.0,40.00,97.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1954,1,100,0,51.215340000000005,4.41122,4,3.0,2,1.0,112.00,99.0,1,0,0,0,0,0,0,0,1,28.57142857142857
